id_carga,fecha_carga,hora_carga,estado_carga,sku,temperatura,canal_de_atencion,hub,tipo_producto
69b4c17e-cfb4-4284-9c42-cd60ca735bca,2026-03-15,08:26:30,parcial,trozos,5.64,autoservicio,Independencia,cerdo
47c82de5-dee0-40b8-86e4-626680aed5c0,2026-09-23,23:43:44,parcial,filetes,4.12,instituciones,Independencia,pollo
87b7a36f-7dc8-4a3e-9d1d-ca0705e53aef,2026-05-22,11:50:06,parcial,filetes,6.75,autoservicio,Independencia,cerdo
72a7b722-3eaf-4695-985f-196deab30745,2026-10-10,23:24:06,parcial,trozos,4.63,foodservice,Huaral,pollo
fd08d0e3-7fd3-4992-8615-b006da252fdb,2025-04-18,14:34:31,dañada,trozos,3.51,instituciones,Esmeralda,pavo
6d91297e-5886-4ca1-8f89-1f86e2c930f7,2026-03-13,11:03:11,completa,trozos,3.33,autoservicio,Independencia,pollo
9905a3ce-ccdf-49d9-9c14-1945caac5ec7,2026-05-20,05:53:23,completa,filetes,5.79,instituciones,Chincha,cerdo
8c502091-8562-4c88-b2bd-d175ebecc64d,2025-02-06,08:43:52,dañada,filetes,3.12,foodservice,Chincha,pollo
d9a01bd7-fd09-407d-9d7b-99535e60d53e,2025-10-17,22:04:19,completa,trozos,5.02,instituciones,Chincha,pollo
e910e0be-e25c-4bcc-9ca1-15f15acf5552,2026-07-06,19:09:03,completa,filetes,4.2,foodservice,Esmeralda,cerdo
571da3a4-e704-4d54-ad72-d0c6ad15343f,2026-12-12,03:00:26,parcial,trozos,5.69,autoservicio,Chincha,cerdo
7fff2765-d589-422c-bc83-9e4d380b6f0d,2026-09-28,00:09:05,completa,trozos,6.06,instituciones,Chincha,cerdo
3828bbed-73b5-45ea-9147-660f94b5b12e,2026-01-17,02:11:59,parcial,trozos,5.2,autoservicio,Huaral,embutido
40de996c-158d-4e3c-812f-ed020aad7456,2025-01-07,02:42:48,dañada,trozos,5.33,instituciones,Huaral,pavo
e9d01bc3-856d-4c40-be27-f2a96e0bcaaa,2026-09-19,14:55:56,completa,filetes,5.5,foodservice,Huaral,pollo
f3f2f03e-e50c-4482-b971-6d646fa0ced0,2026-01-11,06:48:46,completa,trozos,6.34,autoservicio,Independencia,cerdo
da22883f-e8c5-44dd-906c-8c90678641a9,2025-06-02,16:41:21,parcial,filetes,3.11,foodservice,Esmeralda,pavo
6aa3a378-68f3-4701-8f69-0a2910e4a589,2026-01-20,04:16:26,completa,filetes,6.21,instituciones,Esmeralda,pollo
8da60cf6-85a1-4c95-926e-68b448b3c3ec,2026-12-25,03:30:08,completa,filetes,4.03,autoservicio,Huaral,cerdo
509a03fa-18cb-495f-b11c-00944f38d729,2025-06-06,16:41:06,parcial,filetes,4.61,autoservicio,Independencia,embutido
757dbb3e-c64a-47d2-82a4-dc1a2240825a,2026-10-25,06:08:53,parcial,trozos,5.89,foodservice,Huaral,cerdo
b956a080-b223-42ca-95f1-8fe8f8451add,2025-02-15,20:27:18,completa,trozos,6.32,autoservicio,Esmeralda,pollo
7640b584-6d4d-43b6-9f9d-9b3e986bb9b5,2025-02-01,12:43:14,dañada,trozos,3.63,foodservice,Esmeralda,pollo
aec178e7-d248-4267-9e21-bce2d87f57f4,2025-08-31,13:33:05,parcial,filetes,4.88,foodservice,Esmeralda,embutido
e189947c-f600-4f11-9662-e627fe017d46,2025-09-04,11:51:02,completa,filetes,5.06,instituciones,Esmeralda,embutido
eae20e0a-62dc-4c88-b119-634b276a6cff,2025-08-04,18:36:01,parcial,trozos,3.6,foodservice,Huaral,pollo
e1fc5db2-6092-4f2a-9b49-1b4d559798ab,2026-07-23,02:51:19,dañada,trozos,4.62,instituciones,Esmeralda,embutido
3e01951e-5170-4fde-95a6-4b05cba79231,2025-04-03,20:14:44,parcial,filetes,4.3,instituciones,Huaral,cerdo
35b91467-7dbf-4686-9bfe-f29ca0ece5dc,2025-08-08,19:10:12,parcial,filetes,5.56,foodservice,Chincha,cerdo
a58d3a19-bac9-4c80-ac9b-47bf96f722ba,2026-09-16,06:45:27,completa,trozos,4.28,foodservice,Independencia,cerdo
df64152c-1dc8-4668-879e-f8509bd49b32,2026-03-25,06:32:45,completa,trozos,6.99,instituciones,Independencia,cerdo
1f1527c6-3aff-4e51-a04d-8ef4611bc856,2025-10-19,03:59:20,completa,trozos,6.94,instituciones,Huaral,pollo
e6772e53-05f2-477f-bcf8-b6fcc74bbe9e,2026-09-27,17:24:31,completa,trozos,4.27,instituciones,Chincha,embutido
e16372cb-8349-4e52-ae93-3fe8c86564d4,2025-03-17,06:25:17,completa,trozos,3.55,autoservicio,Chincha,cerdo
235e37d5-2d78-4a18-9620-47f912519839,2025-06-11,04:40:28,completa,filetes,6.08,autoservicio,Chincha,cerdo
16919902-1d2c-43d3-ad28-924d574ca97c,2025-01-02,02:38:19,completa,filetes,5.19,instituciones,Esmeralda,pollo
ae812ecf-9df2-413e-aa56-10462a814566,2025-12-25,11:42:40,parcial,trozos,5.44,autoservicio,Chincha,cerdo
32e41c08-f85f-47a7-889d-127119f73af1,2026-04-28,23:16:34,dañada,trozos,3.73,instituciones,Huaral,embutido
c7e98686-2e81-4dec-a10b-1e19f128070a,2025-11-03,20:01:37,completa,trozos,3.42,foodservice,Esmeralda,pollo
fe825311-7aa7-43ee-a3ac-1af15dc70b1e,2025-03-03,06:27:45,parcial,trozos,3.87,autoservicio,Huaral,pollo
84e9662b-bb63-48e8-9cb2-904968ee995d,2025-06-08,08:50:57,parcial,filetes,6.2,foodservice,Chincha,pollo
339cb40f-a8aa-4220-8c83-fdd1d9853647,2026-06-06,12:03:51,dañada,filetes,3.71,foodservice,Chincha,embutido
c00d84fd-c148-4a12-b71b-5b34ef2e8b89,2025-11-14,14:42:23,dañada,filetes,5.11,foodservice,Huaral,cerdo
af1ea481-41ac-4740-ad56-f0fdc79f9200,2025-06-08,15:51:57,parcial,trozos,6.12,autoservicio,Huaral,cerdo
52a7ccc2-859a-4cd3-bc93-74b4c9f5ca31,2026-03-06,20:05:43,parcial,trozos,6.15,autoservicio,Independencia,pavo
7b074d73-7540-4097-a923-e57cdf0c4de6,2026-06-06,10:07:19,completa,trozos,4.65,instituciones,Chincha,embutido
12b6c462-cd00-4f6d-94ac-a75b053a96b2,2025-06-21,17:36:18,dañada,trozos,3.46,autoservicio,Independencia,cerdo
7bb87fe2-dca8-4f1d-9578-acee3049698e,2026-02-19,23:03:54,completa,trozos,4.54,foodservice,Independencia,cerdo
21b428f7-a8d7-4462-9ef6-e56a1f2268c3,2026-09-22,23:10:38,parcial,trozos,4.32,foodservice,Chincha,embutido
c560e739-9609-488c-a675-7b5784a9efe2,2026-07-09,06:14:29,completa,trozos,3.86,foodservice,Chincha,embutido
30e1a490-adb1-4a8e-bd8e-6636ecc092ff,2026-08-12,08:01:50,completa,filetes,5.91,autoservicio,Huaral,embutido
10eac0c8-24fa-4a79-8a84-28d24c9bdafa,2025-06-24,16:22:52,dañada,trozos,6.02,autoservicio,Huaral,cerdo
7ecc09cc-c819-4c49-80f6-4311807c0396,2025-03-22,00:48:32,completa,trozos,6.31,instituciones,Esmeralda,pollo
8fa585af-8878-42cd-af42-ee8b4bfcbe88,2025-10-19,09:37:51,dañada,filetes,3.98,autoservicio,Esmeralda,cerdo
70ef9525-937d-4298-89d3-659797d99284,2025-06-17,03:58:26,dañada,filetes,5.57,autoservicio,Independencia,pavo
a2250f25-735a-46d0-93af-4c37bc018954,2025-09-06,21:17:08,parcial,trozos,6.48,foodservice,Huaral,embutido
3541bae0-54e4-484d-97d8-436fea8a3efd,2025-02-23,21:20:45,parcial,filetes,6.96,autoservicio,Esmeralda,cerdo
d0796443-caa4-4c05-9a06-3de6e0490e8e,2026-04-15,00:41:27,completa,filetes,4.14,instituciones,Chincha,pavo
d8b57ebf-65c4-4f71-b45d-1783529bccd7,2025-06-07,15:01:03,completa,filetes,6.23,foodservice,Huaral,cerdo
3eb50af6-3936-4071-aea6-dc2102c397f8,2026-06-01,04:32:07,dañada,trozos,4.45,instituciones,Independencia,embutido
d209a977-3f2a-40d3-adda-e75e4bc5476f,2025-12-18,14:55:44,parcial,filetes,3.73,instituciones,Huaral,pavo
b9ef7853-c972-464f-8296-998b34590743,2025-01-18,07:45:54,completa,trozos,4.07,foodservice,Huaral,cerdo
fdb1e132-f1f3-49dd-bd82-0b7bd0074fb6,2026-06-18,08:21:22,parcial,filetes,6.2,foodservice,Chincha,cerdo
933bd864-7bae-4d74-a4db-a26e606e6f82,2025-12-01,04:25:42,dañada,trozos,6.11,autoservicio,Independencia,embutido
c3130d62-a9e7-4cb6-a80a-c415187f3e0b,2026-01-25,16:34:59,dañada,trozos,4.14,autoservicio,Esmeralda,pavo
a20f4230-a760-4962-84a7-dc0e206ecf91,2025-03-13,05:30:17,dañada,trozos,3.29,foodservice,Independencia,pavo
ce1b3673-1e15-4fcc-9b4b-c5949dc64961,2026-02-12,04:50:09,parcial,trozos,4.96,instituciones,Independencia,cerdo
9278815a-9dd5-4c7d-b70e-0893ce674001,2026-07-25,19:41:30,completa,filetes,5.81,foodservice,Chincha,cerdo
d993b81f-44a4-4759-aa52-528870af914c,2025-02-02,03:02:25,parcial,trozos,4.6,instituciones,Chincha,pavo
fd8e54d9-cada-409e-8410-b023ee530fe0,2026-08-12,16:42:59,completa,filetes,6.12,foodservice,Chincha,cerdo
44e75a8c-c138-45b4-b5f3-010849c49bec,2025-12-05,09:55:29,completa,filetes,6.95,instituciones,Huaral,pollo
48584c64-9ebc-4529-8784-bb8c04e032ef,2026-04-30,12:18:04,dañada,filetes,6.33,autoservicio,Esmeralda,embutido
2acf8a02-0b4c-4b7f-b5e4-e5eaa1ce9744,2025-12-05,04:22:44,parcial,filetes,4.57,autoservicio,Huaral,embutido
ae052206-a8e6-4512-a821-538ca58e8385,2026-12-10,15:57:20,parcial,filetes,6.87,foodservice,Independencia,pavo
92d3d9b9-254d-4415-af86-08551b5848ff,2025-02-11,18:18:39,completa,trozos,6.7,instituciones,Esmeralda,pollo
bd61cd33-534b-43d0-8c7d-c2b60ae7d2ab,2026-01-25,16:46:41,dañada,filetes,4.42,autoservicio,Independencia,pollo
8827cf75-89bb-44b3-9ff9-2e8225de80bf,2026-04-23,08:58:39,parcial,trozos,6.82,foodservice,Huaral,cerdo
db66935d-9ba5-4969-b6a0-7c4c684e0c41,2025-06-09,09:29:09,parcial,trozos,3.2,instituciones,Independencia,cerdo
a1335b63-09d4-4693-a19b-ad6436a91593,2026-07-04,20:05:35,dañada,filetes,3.98,instituciones,Independencia,pollo
61934740-3209-4600-b926-9ae2c0a6d9aa,2026-01-21,16:24:35,dañada,filetes,3.73,autoservicio,Esmeralda,cerdo
42317193-a2f9-46ca-b4bc-e61c1bcb9401,2026-11-24,21:43:21,parcial,filetes,5.78,autoservicio,Independencia,embutido
69a844a4-5ea0-497c-839a-8b88da2dd61c,2026-11-10,18:51:45,completa,filetes,6.63,autoservicio,Huaral,pavo
020d7d75-b66b-4eca-9484-dc965e17471b,2025-05-20,02:25:02,parcial,filetes,5.85,foodservice,Chincha,embutido
346cd700-f99c-4828-bdb2-57751b10a501,2025-12-10,06:33:53,parcial,filetes,6.06,autoservicio,Chincha,pollo
ab7be833-48e6-49b1-b0bf-fd365d81537a,2026-03-07,13:17:05,completa,filetes,4.97,instituciones,Esmeralda,cerdo
55b4d7f9-7694-4b08-934f-c0d050d5a37b,2026-03-12,13:12:37,completa,trozos,5.28,autoservicio,Huaral,embutido
3ec2f682-9c67-40b7-8b61-944226f8d760,2025-08-16,19:00:46,parcial,trozos,3.47,foodservice,Esmeralda,embutido
badbc0ab-b554-49df-a89e-a5318a6d2a8b,2026-09-04,01:58:19,parcial,filetes,4.06,instituciones,Huaral,pollo
61267cd7-0ddc-48ea-9914-aae3325c0ec8,2026-01-16,17:14:31,dañada,filetes,3.01,foodservice,Huaral,cerdo
24370770-1f8d-4087-80ce-8505ab0a8c6d,2025-08-21,04:20:16,dañada,filetes,6.23,instituciones,Huaral,pollo
03bfae7d-abe6-4a24-b969-cfae5fc10bcb,2025-11-22,08:51:23,dañada,filetes,4.36,instituciones,Independencia,pavo
30a2378a-cf73-48b6-ab3d-7cf866cdb702,2026-05-14,07:51:16,parcial,trozos,6.45,instituciones,Chincha,pavo
3e165852-0d7f-4332-a9fc-0b93f0a6f7fc,2025-12-22,04:28:59,parcial,trozos,6.55,autoservicio,Esmeralda,cerdo
99878080-d31f-44c0-ba3d-dd6594b7e9ab,2026-05-12,21:29:42,parcial,filetes,6.62,autoservicio,Huaral,embutido
3e7c6cbf-1598-4998-a608-ccb1683a661b,2025-01-21,20:55:22,parcial,trozos,5.07,autoservicio,Esmeralda,embutido
798ff86c-026f-41ae-abba-196af22c9dba,2026-05-23,11:35:00,dañada,filetes,4.91,foodservice,Independencia,pollo
825ef89f-7b12-4c23-a3b0-e05ab04df7ae,2026-02-19,20:25:59,dañada,filetes,6.17,autoservicio,Huaral,cerdo
dcd9e53b-096b-45a4-9668-b23448bceec4,2026-11-27,08:49:03,completa,trozos,4.66,instituciones,Independencia,pollo
2031d70c-46c0-4a09-804a-9e6f446fc0e4,2026-01-12,23:21:26,parcial,trozos,4.02,instituciones,Chincha,pavo
1104a5f9-a074-4acc-b85e-ea9c243ef2c2,2026-08-23,06:52:10,parcial,trozos,3.04,foodservice,Independencia,pollo
c3086a10-fffd-4055-8ee5-4b05f68320a9,2026-10-21,15:04:13,dañada,filetes,6.19,autoservicio,Huaral,pavo
094f15a6-1d49-45fe-afa9-bf5e37fb4f0e,2025-03-15,16:58:38,completa,trozos,4.11,autoservicio,Esmeralda,pavo
615ff79a-e1ba-4e13-8b42-3bb85d2c6239,2026-08-02,20:05:03,completa,filetes,5.79,instituciones,Chincha,pavo
e946784b-11ea-469e-83a2-61bee310e815,2026-06-25,12:27:48,dañada,trozos,3.0,autoservicio,Chincha,embutido
19004ec5-4208-42c4-9840-10f7979d64b4,2026-12-02,19:40:26,completa,filetes,6.71,foodservice,Esmeralda,embutido
813a2fdf-661d-4e33-9e2d-9f043c8104b3,2026-12-19,09:53:08,completa,trozos,3.58,foodservice,Huaral,pavo
e62ab44a-b611-40e8-9c10-bda1e04059fb,2025-12-24,15:52:04,parcial,trozos,6.21,autoservicio,Esmeralda,cerdo
6365c63e-7a80-413f-90b8-e217fc2a6d76,2026-07-06,14:09:42,dañada,trozos,5.82,autoservicio,Esmeralda,pollo
4c2ba495-3164-422f-88dc-1f87a9517080,2026-08-08,21:56:51,parcial,trozos,5.85,autoservicio,Chincha,pollo
a35de167-6fa7-48ce-8190-f136c72e8957,2026-02-07,11:13:50,parcial,filetes,6.39,instituciones,Independencia,embutido
d2c34423-d5b0-4a8e-9543-979be8462027,2025-09-04,18:40:51,completa,filetes,4.54,instituciones,Chincha,pavo
ee06179f-1e82-45e2-b11a-a6056a97d43e,2026-01-16,10:37:21,parcial,filetes,3.86,foodservice,Independencia,embutido
db01db29-14eb-4c5b-826d-5f4fe99f992f,2026-09-21,09:48:47,completa,trozos,5.76,instituciones,Huaral,pavo
8d05eb76-98bc-4477-871b-89bc722f1f1c,2025-05-03,06:51:17,completa,filetes,4.09,foodservice,Chincha,pavo
b83f6fd1-5a11-429a-bd02-ef03f7acb58e,2025-12-30,14:02:07,parcial,trozos,4.94,autoservicio,Huaral,embutido
b5fb1469-4fc3-4b33-b551-37488a8f2329,2026-12-06,01:02:00,parcial,trozos,6.04,foodservice,Chincha,cerdo
ce34a739-a894-4d89-97a8-79d8620f176c,2025-08-28,15:29:52,parcial,trozos,6.83,autoservicio,Huaral,pollo
71df4477-ed4d-460a-ad54-221c315e3509,2025-11-19,07:01:23,completa,filetes,4.53,instituciones,Independencia,embutido
8e9534fa-465c-4ff3-952f-83388b768533,2026-06-22,10:49:55,parcial,trozos,4.68,foodservice,Esmeralda,cerdo
0c3bd8f6-f53d-4070-816d-a6120cf6c026,2026-08-17,15:50:58,completa,trozos,3.84,foodservice,Esmeralda,cerdo
4ae0a9dc-d37c-4122-9362-8bf72369511b,2026-05-01,09:44:29,completa,filetes,4.28,autoservicio,Chincha,pavo
e70c8651-36fe-40dc-9ef9-39801f5d24db,2026-08-11,04:03:35,completa,trozos,5.43,autoservicio,Independencia,pollo
2266d629-df3a-4c96-b142-badc80af0c08,2025-11-16,12:24:43,parcial,trozos,6.63,autoservicio,Chincha,pavo
4089217c-c95d-4cd2-817f-053659a06bed,2025-04-24,15:29:47,dañada,filetes,4.51,autoservicio,Huaral,pollo
40daf518-c1fa-415f-a7df-dd4c4bc63ddb,2025-05-08,10:51:07,dañada,trozos,6.76,autoservicio,Chincha,embutido
3d424e70-cfca-4067-a7d7-a02ebad39447,2025-12-24,19:59:48,parcial,trozos,3.11,instituciones,Esmeralda,cerdo
b000416c-9866-468a-98c5-6b3db071b6fd,2025-03-22,03:43:53,completa,filetes,5.93,autoservicio,Chincha,pavo
1f946bdc-814e-4ca9-8731-a7651ecbdeb8,2025-11-30,12:18:52,completa,filetes,6.84,foodservice,Chincha,embutido
c25c3bf3-a72a-4a31-86be-1c6185f7e301,2025-05-18,08:35:41,parcial,trozos,4.04,foodservice,Chincha,cerdo
b869b1f0-6c37-404e-847e-41bb337dd6a6,2025-03-17,20:41:45,parcial,filetes,4.91,foodservice,Chincha,embutido
1c6e9e5a-234d-4586-afe1-f2c6d3b39bee,2025-07-02,11:39:46,parcial,filetes,4.7,autoservicio,Chincha,pollo
479331f6-e98e-4d49-930e-c1cf36d2f552,2025-02-17,17:15:47,completa,filetes,4.35,autoservicio,Independencia,cerdo
3437e876-fde2-4509-8a92-b0d14a40eba7,2025-11-16,23:11:28,parcial,filetes,6.89,autoservicio,Independencia,cerdo
fff01f0c-caa2-4667-b1af-357929f47122,2026-02-12,15:40:17,parcial,filetes,3.83,instituciones,Huaral,pavo
f1e3350c-05f5-43fe-aac8-549d547abe50,2026-09-07,19:38:38,dañada,trozos,4.34,autoservicio,Huaral,pollo
58ef2c53-ac2f-46eb-a14d-80b4bc864b52,2025-07-23,03:10:17,parcial,trozos,5.74,instituciones,Huaral,pollo
c0ac246c-f3be-4d2e-9765-ccb14fc20f72,2025-02-02,11:58:22,completa,filetes,5.33,instituciones,Huaral,pavo
d1157431-ac68-411f-9bf7-9fb74c6b55d4,2026-02-19,04:39:59,parcial,filetes,5.66,autoservicio,Independencia,cerdo
8b7666ca-fcfe-4cf4-8245-960bcb4730e3,2026-07-20,13:59:46,completa,filetes,3.4,foodservice,Esmeralda,pavo
978994ca-7c07-4153-8c0b-17d2313a924b,2026-08-25,09:21:21,dañada,trozos,4.21,autoservicio,Independencia,pavo
02ba8a3e-08c3-4e0a-90c1-ff270721771b,2025-09-16,07:30:36,completa,filetes,4.24,instituciones,Independencia,embutido
c4f9e13e-6a8b-43ad-954d-5d5ec185c5f5,2026-05-02,01:56:20,completa,filetes,6.71,autoservicio,Chincha,pavo
5f049ded-0af3-4235-b1a6-218fc0810cde,2025-06-13,10:44:49,completa,trozos,4.24,instituciones,Independencia,embutido
065e3e52-59ea-4bdd-9d7c-4020d42be425,2025-04-13,00:17:45,parcial,trozos,4.86,foodservice,Chincha,cerdo
f7905708-1335-4ab9-b08b-4ab51054c376,2025-01-25,15:09:47,dañada,trozos,6.67,foodservice,Chincha,cerdo
83cd0153-49ae-4b5e-bb47-73226c975f03,2025-02-09,06:35:30,dañada,trozos,3.45,autoservicio,Independencia,cerdo
90308f69-0db0-4ca8-96c5-9bb039f2c89c,2026-08-02,22:16:39,dañada,trozos,5.66,instituciones,Huaral,embutido
c9302539-f8f1-4575-abdb-439d44955901,2026-09-30,15:26:57,parcial,filetes,3.75,autoservicio,Independencia,embutido
7683512d-51fa-4ec6-9405-7585427751dc,2025-05-19,07:13:08,parcial,trozos,5.92,autoservicio,Chincha,pollo
75b81544-08d5-416d-b0bc-546d8b3a46e4,2025-10-08,08:36:02,completa,filetes,3.63,autoservicio,Huaral,cerdo
cd191e6d-fa89-4be5-89f7-ac5e5b4f3a4c,2025-05-19,21:06:53,dañada,filetes,5.01,foodservice,Chincha,pollo
a4073375-c7ec-495c-97d9-a5b0d83d9b2a,2026-08-05,13:40:46,completa,filetes,5.73,foodservice,Chincha,embutido
e39f7f59-8956-473c-87d8-334ab4da5815,2025-12-30,08:43:53,dañada,trozos,5.94,instituciones,Independencia,pavo
11bf6f1e-1f2a-4797-9043-dea12ddb9242,2026-08-30,06:46:45,completa,filetes,6.1,foodservice,Independencia,embutido
52383d5b-1907-47ae-acf1-37f3a3c9a82c,2026-12-08,16:31:14,dañada,filetes,6.12,instituciones,Independencia,pollo
7c7162af-ceb9-498c-a332-c745d0b7e806,2025-02-22,12:24:55,dañada,trozos,6.41,autoservicio,Chincha,pavo
5f602951-0d24-48d2-a483-5db817e77ecf,2025-03-16,18:30:32,parcial,filetes,6.62,autoservicio,Chincha,pollo
332757c4-0a1d-43ce-8615-4aa7c6fc2760,2025-03-31,16:07:07,completa,trozos,4.93,autoservicio,Independencia,embutido
1af6ee8c-8fc6-4a0e-8bc9-1060119a2f00,2026-06-09,18:16:49,completa,filetes,5.22,foodservice,Chincha,pollo
308d0621-9a74-44d3-b58c-8a498f7dab15,2025-12-08,04:52:02,dañada,filetes,3.44,foodservice,Esmeralda,cerdo
60b23366-1a46-4dd8-9673-beb48e0bc44a,2025-01-11,16:38:34,completa,filetes,5.0,instituciones,Esmeralda,embutido
18c051fa-39c4-4b53-a3e4-e5c77689d56e,2025-11-21,08:29:00,completa,filetes,6.52,instituciones,Independencia,pavo
2d5c7843-797c-4e85-bb1d-e18cf4b2cab1,2026-07-27,04:07:00,completa,filetes,5.56,instituciones,Huaral,cerdo
6cc2c1b4-1de8-406e-8479-f8bb7211e71f,2025-08-24,21:59:49,dañada,filetes,5.54,instituciones,Esmeralda,pavo
3969a957-2161-4874-8aaa-1115a75e4007,2026-09-15,13:07:56,parcial,filetes,3.06,foodservice,Chincha,pavo
e96e5cdd-5f46-4b9b-acc7-233c2e1046fb,2025-07-28,01:18:59,parcial,filetes,6.12,foodservice,Esmeralda,pavo
221558df-11d2-469f-bb9f-0d16e540e4ca,2026-02-25,11:41:12,completa,filetes,4.21,foodservice,Chincha,pollo
93166aea-5260-4e74-9b2b-f86905ee1ad8,2025-11-12,16:26:30,parcial,trozos,6.56,autoservicio,Huaral,cerdo
e3f81910-dfa2-4dfe-aa5e-426ffff54ec8,2026-12-10,17:06:32,dañada,filetes,4.85,instituciones,Esmeralda,pavo
73200a54-8df1-4855-9e6b-bec802b6adfc,2026-03-16,01:05:12,dañada,trozos,3.53,instituciones,Huaral,pavo
97d21a13-e66a-4742-8bbb-f7e9c57ab597,2026-05-25,21:42:10,dañada,trozos,3.56,autoservicio,Esmeralda,cerdo
a823fd06-bb70-4664-9b05-4c8f2b50a1f0,2026-05-23,03:13:27,dañada,filetes,4.51,instituciones,Esmeralda,cerdo
4db33d2c-de7f-4f8d-9bda-41f4a29706cb,2026-08-28,10:10:56,dañada,filetes,4.71,autoservicio,Chincha,pollo
fd73bfbb-917a-4df3-8520-021f1f2b1e01,2025-11-08,05:48:04,parcial,filetes,5.43,instituciones,Chincha,pollo
540f9314-2f00-451c-84d7-9b0a15757426,2026-03-20,08:24:44,dañada,trozos,4.71,instituciones,Huaral,cerdo
48c8205f-7060-4257-92f8-deebbfcdfd40,2025-08-08,20:00:40,completa,trozos,3.58,instituciones,Chincha,pavo
d646f23c-baf9-4e97-8a9e-7a8ea0837805,2025-01-27,01:29:39,parcial,trozos,4.13,autoservicio,Esmeralda,cerdo
93a09e80-3e14-44de-a8a4-3e36bdf34efc,2025-10-14,03:39:57,parcial,filetes,4.76,foodservice,Esmeralda,embutido
175592c1-6a1a-4a5d-9904-39c230bf17d6,2026-06-11,12:37:55,completa,filetes,5.7,autoservicio,Huaral,pavo
37aa9aad-e18e-4bbe-aa0f-8aecdd421d88,2025-09-23,01:32:10,completa,trozos,4.94,foodservice,Esmeralda,pollo
5be08848-20e5-4edb-941b-5f0f78d604fb,2025-08-06,07:52:40,completa,filetes,3.54,autoservicio,Independencia,pavo
de58dc20-a02b-41d5-8ff4-b8c5afab559d,2025-07-28,22:15:42,parcial,trozos,5.02,instituciones,Huaral,pollo
31eefc65-edac-48bb-8dc8-49e41d34b31f,2025-06-25,16:00:25,completa,trozos,6.01,foodservice,Esmeralda,cerdo
8b4f576d-e452-4613-9ffe-028fd4e15738,2026-01-05,09:24:33,dañada,trozos,4.15,autoservicio,Independencia,pollo
a76e808c-f324-4bb5-ae6a-c97ca39dad08,2026-12-26,05:51:51,completa,filetes,6.15,autoservicio,Chincha,pollo
e6a9a130-50e6-4564-995b-bb0a3e00f531,2025-02-10,14:39:40,parcial,trozos,6.89,instituciones,Chincha,pavo
c0ae0c83-9622-4f97-a384-d417721b1c87,2026-05-25,10:01:24,dañada,trozos,4.56,autoservicio,Chincha,cerdo
2964e67e-48de-4582-8843-722348050f08,2026-06-16,04:51:54,dañada,filetes,3.11,foodservice,Independencia,cerdo
8e815501-0114-4754-b24a-1f0d678c9ad8,2026-04-29,03:13:21,parcial,trozos,6.84,foodservice,Independencia,embutido
59397587-4861-4824-af7f-cb4abb56e36e,2025-10-10,10:55:05,dañada,trozos,3.98,foodservice,Huaral,cerdo
b78449c7-78f5-406d-a04c-30e87332ae90,2025-11-29,18:23:57,parcial,trozos,5.36,autoservicio,Independencia,cerdo
c611999a-a21e-43e2-93dd-c0b32f130284,2025-04-29,19:00:38,dañada,trozos,4.13,foodservice,Chincha,pollo
4f7a122f-e24d-4015-94ec-a61256ff2db1,2025-02-05,09:39:53,completa,trozos,4.28,foodservice,Huaral,embutido
e02b1551-70e1-40d8-aa6c-c3f759390da7,2025-12-11,18:53:52,dañada,trozos,6.36,autoservicio,Chincha,pavo
d2e464dc-4b9a-4eea-a6ae-f79c2e19875e,2026-06-16,01:12:17,dañada,filetes,4.14,autoservicio,Esmeralda,pollo
61ea5469-666c-49ee-8cbe-48f7d16cc82d,2025-05-25,18:43:40,completa,filetes,4.17,foodservice,Independencia,embutido
7e864b4b-584f-4cbf-9811-13226fb220b3,2026-12-10,23:56:24,parcial,filetes,4.74,autoservicio,Chincha,pollo
daf4d4d3-1f97-4658-bd2d-69e9bc9ca455,2025-06-28,05:49:11,dañada,trozos,4.37,foodservice,Huaral,pollo
9878411c-2b20-4ece-afbb-6b5d5073ff87,2026-08-12,14:38:31,completa,trozos,5.95,autoservicio,Chincha,pollo
15092ec8-8981-4e6d-ac57-1df1c058c0fa,2026-07-08,06:37:44,dañada,trozos,6.0,instituciones,Chincha,embutido
db4fc870-fb4e-4e99-94b3-5d29ce201b51,2025-07-19,20:04:43,dañada,filetes,4.93,foodservice,Esmeralda,embutido
4487d7d5-2e1b-463f-bc7b-07626cc2fd41,2025-12-18,12:06:54,dañada,trozos,6.42,autoservicio,Huaral,embutido
34859d84-12c8-432e-ba48-fbb163e8bb8e,2026-03-28,17:50:30,dañada,trozos,3.91,autoservicio,Esmeralda,cerdo
da0ddfb7-5fb2-4fad-acc5-39ef18caa415,2026-04-18,18:07:57,parcial,filetes,5.88,instituciones,Chincha,embutido
589a244f-7be7-42e9-8ed9-393932cbf08b,2025-07-01,17:54:19,parcial,trozos,5.06,foodservice,Chincha,embutido
860a7410-1f29-4029-97bd-ff488b6bd649,2026-04-24,16:04:46,dañada,filetes,5.35,instituciones,Chincha,cerdo
af4848c5-de77-430e-9f07-c811c2f013b1,2026-03-02,05:06:38,completa,trozos,6.33,autoservicio,Chincha,pollo
d100d596-baec-4cdb-abc0-4baff55ebe66,2025-03-07,14:35:13,completa,trozos,4.85,foodservice,Chincha,pavo
f85e4edd-8ae6-46a7-ba15-aff4e3664fc7,2025-01-01,09:08:16,dañada,filetes,4.62,foodservice,Independencia,pavo
